156,17,Alice Mutton,1005.90
157,17,Alice Mutton,1675.00
158,17,Alice Mutton,400.00
159,17,Alice Mutton,2018.20
160,17,Alice Mutton,1194.00
161,17,Alice Mutton,1622.40
162,17,Alice Mutton,319.20
163,17,Alice Mutton,802.00
164,17,Alice Mutton,1208.50
165,17,Alice Mutton,372.00
166,17,Alice Mutton,2123.20
167,17,Alice Mutton,231.40
168,17,Alice Mutton,102.40
169,17,Alice Mutton,720.00
170,17,Alice Mutton,11283.20
171,17,Alice Mutton,1814.80
172,17,Alice Mutton,2208.00
173,17,Alice Mutton,1897.60
174,17,Alice Mutton,1273.20
175,17,Alice Mutton,49.80
176,17,Alice Mutton,1020.00
177,17,Alice Mutton,11493.20
178,17,Alice Mutton,480.00
179,17,Alice Mutton,338.20
180,17,Alice Mutton,651.00
181,17,Alice Mutton,192.00
182,17,Alice Mutton,1748.50
183,17,Alice Mutton,5796.00
184,17,Alice Mutton,2523.00
185,17,Alice Mutton,485.00
186,17,Alice Mutton,851.20
187,17,Alice Mutton,360.00
188,17,Alice Mutton,631.60
189,17,Alice Mutton,2210.80
190,17,Alice Mutton,393.00
191,17,Alice Mutton,567.50
192,17,Alice Mutton,1078.00
193,17,Alice Mutton,5793.10
194,17,Alice Mutton,1755.00
195,17,Alice Mutton,1792.00
196,17,Alice Mutton,537.60
197,17,Alice Mutton,1031.70
198,17,Alice Mutton,174.90
199,17,Alice Mutton,273.60
200,17,Alice Mutton,914.40
201,17,Alice Mutton,443.40
202,17,Alice Mutton,1838.20
203,17,Alice Mutton,531.40
204,17,Alice Mutton,4277.40
205,17,Alice Mutton,2096.00
206,17,Alice Mutton,453.00
207,17,Alice Mutton,414.00
208,17,Alice Mutton,2684.00
209,17,Alice Mutton,656.00
210,17,Alice Mutton,1584.00
211,17,Alice Mutton,3891.00
212,17,Alice Mutton,1688.00
213,17,Alice Mutton,234.80
214,17,Alice Mutton,2051.60
215,17,Alice Mutton,156.00
216,17,Alice Mutton,713.30
217,17,Alice Mutton,1848.00
218,17,Alice Mutton,2719.00
219,17,Alice Mutton,216.00
220,17,Alice Mutton,235.20
221,17,Alice Mutton,717.60
222,17,Alice Mutton,1125.50
223,17,Alice Mutton,1820.80
224,17,Alice Mutton,1328.00
225,17,Alice Mutton,1051.20
226,17,Alice Mutton,230.40
227,17,Alice Mutton,1249.10
228,17,Alice Mutton,1770.80
229,17,Alice Mutton,182.40
230,17,Alice Mutton,672.00
231,17,Alice Mutton,496.00
232,17,Alice Mutton,10495.60
233,17,Alice Mutton,756.00
234,17,Alice Mutton,1472.00
235,17,Alice Mutton,147.00
236,17,Alice Mutton,704.00
237,17,Alice Mutton,386.20
238,17,Alice Mutton,1760.00
239,17,Alice Mutton,1272.00
240,17,Alice Mutton,925.10
241,17,Alice Mutton,1560.00
242,17,Alice Mutton,502.20
243,17,Alice Mutton,3163.20
244,17,Alice Mutton,305.30
245,17,Alice Mutton,896.00
246,17,Alice Mutton,676.00
247,17,Alice Mutton,912.00
248,17,Alice Mutton,278.00
249,17,Alice Mutton,200.00
250,17,Alice Mutton,1380.60
251,17,Alice Mutton,575.00
252,17,Alice Mutton,1412.00
253,17,Alice Mutton,550.80
254,17,Alice Mutton,149.00
255,17,Alice Mutton,816.30
256,17,Alice Mutton,2048.50
257,17,Alice Mutton,1388.50
258,17,Alice Mutton,147.90
259,17,Alice Mutton,462.00
260,17,Alice Mutton,881.25
261,17,Alice Mutton,240.00
262,17,Alice Mutton,136.80
263,17,Alice Mutton,4735.44
264,17,Alice Mutton,3000.00
265,17,Alice Mutton,618.00
266,17,Alice Mutton,2427.50
267,17,Alice Mutton,8623.45
268,17,Alice Mutton,10588.50
269,17,Alice Mutton,2614.50
270,17,Alice Mutton,352.00
271,17,Alice Mutton,4150.05
272,17,Alice Mutton,2356.00
273,17,Alice Mutton,200.00
274,17,Alice Mutton,225.50
275,17,Alice Mutton,2657.80
276,17,Alice Mutton,2715.90
277,17,Alice Mutton,3192.65
278,17,Alice Mutton,846.00
279,17,Alice Mutton,1344.00
280,17,Alice Mutton,1670.00
281,17,Alice Mutton,396.20
282,17,Alice Mutton,946.00
283,17,Alice Mutton,4180.00
284,17,Alice Mutton,110.00
285,17,Alice Mutton,796.35
286,17,Alice Mutton,2295.20
287,17,Alice Mutton,517.40
288,17,Alice Mutton,2156.50
289,17,Alice Mutton,2085.00
290,17,Alice Mutton,1823.80
291,17,Alice Mutton,139.80
292,17,Alice Mutton,355.50
293,17,Alice Mutton,10191.70
294,17,Alice Mutton,2162.80
295,17,Alice Mutton,493.80
296,17,Alice Mutton,1770.00
297,17,Alice Mutton,417.20
298,17,Alice Mutton,210.00
299,17,Alice Mutton,2812.00
300,17,Alice Mutton,1908.00
301,17,Alice Mutton,275.10
302,17,Alice Mutton,4181.50
303,17,Alice Mutton,749.00
304,17,Alice Mutton,1836.00
305,17,Alice Mutton,880.50
306,17,Alice Mutton,1546.30
307,17,Alice Mutton,1819.50
308,17,Alice Mutton,3680.50
309,17,Alice Mutton,835.20
310,17,Alice Mutton,1152.50
311,17,Alice Mutton,2142.90
312,17,Alice Mutton,547.80
313,17,Alice Mutton,1257.30
314,17,Alice Mutton,2844.50
315,17,Alice Mutton,543.00
316,17,Alice Mutton,965.00
317,17,Alice Mutton,1299.00
318,17,Alice Mutton,711.00
319,17,Alice Mutton,2040.00
320,17,Alice Mutton,3109.00
321,17,Alice Mutton,155.00
322,17,Alice Mutton,977.50
323,17,Alice Mutton,2595.00
324,17,Alice Mutton,647.75
325,17,Alice Mutton,1565.65
326,17,Alice Mutton,2082.00
327,17,Alice Mutton,764.30
328,17,Alice Mutton,2147.40
329,17,Alice Mutton,838.45
330,17,Alice Mutton,569.00
331,17,Alice Mutton,477.00
332,17,Alice Mutton,317.75
333,17,Alice Mutton,1067.10
334,17,Alice Mutton,387.50
335,17,Alice Mutton,330.00
336,17,Alice Mutton,2413.90
337,17,Alice Mutton,625.00
338,17,Alice Mutton,142.50
339,17,Alice Mutton,28.00
340,17,Alice Mutton,807.38
341,17,Alice Mutton,3900.00
342,17,Alice Mutton,72.00
343,17,Alice Mutton,1140.00
344,17,Alice Mutton,812.50
345,17,Alice Mutton,543.65
346,17,Alice Mutton,2493.00
347,17,Alice Mutton,565.50
348,17,Alice Mutton,6300.00
349,17,Alice Mutton,1476.10
350,17,Alice Mutton,800.10
351,17,Alice Mutton,2388.50
352,17,Alice Mutton,493.00
353,17,Alice Mutton,479.80
354,17,Alice Mutton,2285.00
355,17,Alice Mutton,65.00
356,17,Alice Mutton,1508.00
357,17,Alice Mutton,256.50
358,17,Alice Mutton,4326.00
359,17,Alice Mutton,1413.00
360,17,Alice Mutton,6475.40
361,17,Alice Mutton,1064.00
362,17,Alice Mutton,424.00
363,17,Alice Mutton,399.00
364,17,Alice Mutton,808.00
365,17,Alice Mutton,6375.00
366,17,Alice Mutton,358.00
367,17,Alice Mutton,464.00
368,17,Alice Mutton,120.00
369,17,Alice Mutton,5032.00
370,17,Alice Mutton,1650.00
371,17,Alice Mutton,2697.50
372,17,Alice Mutton,1260.00
373,17,Alice Mutton,57.50
374,17,Alice Mutton,758.50
375,17,Alice Mutton,605.00
376,17,Alice Mutton,1429.75
377,17,Alice Mutton,1393.24
378,17,Alice Mutton,479.75
379,17,Alice Mutton,1503.60
380,17,Alice Mutton,1264.50
381,17,Alice Mutton,450.00
382,17,Alice Mutton,2775.05
383,17,Alice Mutton,918.00
384,17,Alice Mutton,62.00
385,17,Alice Mutton,620.00
386,17,Alice Mutton,6483.05
387,17,Alice Mutton,4985.50
388,17,Alice Mutton,1380.25
389,17,Alice Mutton,629.50
390,17,Alice Mutton,2896.25
391,17,Alice Mutton,2720.05
392,17,Alice Mutton,500.00
393,17,Alice Mutton,945.00
394,17,Alice Mutton,2054.00
395,17,Alice Mutton,870.00
396,17,Alice Mutton,1086.00
397,17,Alice Mutton,1422.00
398,17,Alice Mutton,1535.00
399,17,Alice Mutton,1928.00
400,17,Alice Mutton,636.00
401,17,Alice Mutton,382.50
402,17,Alice Mutton,1434.00
403,17,Alice Mutton,1820.20
404,17,Alice Mutton,530.40
405,17,Alice Mutton,331.78
406,17,Alice Mutton,1203.50
407,17,Alice Mutton,668.70
408,17,Alice Mutton,193.00
409,17,Alice Mutton,671.35
410,17,Alice Mutton,4371.60
411,17,Alice Mutton,4668.00
412,17,Alice Mutton,1291.60
413,17,Alice Mutton,1701.00
414,17,Alice Mutton,703.25
415,17,Alice Mutton,125.00
416,17,Alice Mutton,2032.00
417,17,Alice Mutton,1515.75
418,17,Alice Mutton,1295.00
419,17,Alice Mutton,4666.94
420,17,Alice Mutton,1921.00
421,17,Alice Mutton,694.75
422,17,Alice Mutton,570.00
423,17,Alice Mutton,2301.75
424,17,Alice Mutton,920.10
425,17,Alice Mutton,4210.50
426,17,Alice Mutton,412.35
427,17,Alice Mutton,45.00
428,17,Alice Mutton,1423.00
429,17,Alice Mutton,534.85
430,17,Alice Mutton,956.90
431,17,Alice Mutton,5256.50
432,17,Alice Mutton,660.00
433,17,Alice Mutton,1682.50
434,17,Alice Mutton,1327.00
435,17,Alice Mutton,375.50
436,17,Alice Mutton,63.00
437,17,Alice Mutton,1768.00
438,17,Alice Mutton,801.10
439,17,Alice Mutton,1638.45
440,17,Alice Mutton,6201.90
441,17,Alice Mutton,3490.00
442,17,Alice Mutton,630.00
443,17,Alice Mutton,1150.00
444,17,Alice Mutton,10164.80
445,17,Alice Mutton,878.00
446,17,Alice Mutton,2334.00
447,17,Alice Mutton,4825.00
448,17,Alice Mutton,642.00
449,17,Alice Mutton,996.00
450,17,Alice Mutton,1073.90
451,17,Alice Mutton,3600.73
452,17,Alice Mutton,114.00
453,17,Alice Mutton,2048.00
454,17,Alice Mutton,3370.00
455,17,Alice Mutton,330.00
456,17,Alice Mutton,2545.00
457,17,Alice Mutton,595.50
458,17,Alice Mutton,378.00
459,17,Alice Mutton,1893.00
460,17,Alice Mutton,1704.00
461,17,Alice Mutton,180.40
462,17,Alice Mutton,3424.00
463,17,Alice Mutton,93.50
464,17,Alice Mutton,4451.70
465,17,Alice Mutton,1238.40
466,17,Alice Mutton,2827.90
467,17,Alice Mutton,2941.00
468,17,Alice Mutton,1296.00
469,17,Alice Mutton,706.00
470,17,Alice Mutton,1331.75
471,17,Alice Mutton,3463.00
472,17,Alice Mutton,1125.67
473,17,Alice Mutton,550.00
474,17,Alice Mutton,972.50
475,17,Alice Mutton,1570.00
476,17,Alice Mutton,468.45
477,17,Alice Mutton,638.50
478,17,Alice Mutton,287.80
479,17,Alice Mutton,655.00
480,17,Alice Mutton,1710.00
481,17,Alice Mutton,1296.75
482,17,Alice Mutton,1850.00
483,17,Alice Mutton,509.75
484,17,Alice Mutton,1990.00
485,17,Alice Mutton,360.00
486,17,Alice Mutton,1459.00
487,17,Alice Mutton,1498.35
488,17,Alice Mutton,596.00
489,17,Alice Mutton,997.00
490,17,Alice Mutton,139.80
491,17,Alice Mutton,52.35
492,17,Alice Mutton,240.00
493,17,Alice Mutton,1770.00
494,17,Alice Mutton,285.00
495,17,Alice Mutton,3118.00
496,17,Alice Mutton,336.00
497,17,Alice Mutton,920.00
498,17,Alice Mutton,4529.80
499,17,Alice Mutton,2311.70
500,17,Alice Mutton,1912.85
501,17,Alice Mutton,2196.00
502,17,Alice Mutton,1080.00
503,17,Alice Mutton,1871.25
504,17,Alice Mutton,1701.46
505,17,Alice Mutton,252.00
506,17,Alice Mutton,88.00
507,17,Alice Mutton,55.20
508,17,Alice Mutton,2598.00
509,17,Alice Mutton,2487.50
510,17,Alice Mutton,3082.00
511,17,Alice Mutton,1644.60
512,17,Alice Mutton,320.00
513,17,Alice Mutton,3304.00
514,17,Alice Mutton,629.50
515,17,Alice Mutton,4337.00
516,17,Alice Mutton,616.00
517,17,Alice Mutton,2540.00
518,17,Alice Mutton,1684.00
519,17,Alice Mutton,2310.00
520,17,Alice Mutton,28.00
521,17,Alice Mutton,1477.00
522,17,Alice Mutton,1704.00
523,17,Alice Mutton,315.00
524,17,Alice Mutton,344.00
525,17,Alice Mutton,3603.22
526,17,Alice Mutton,2216.25
527,17,Alice Mutton,875.00
528,17,Alice Mutton,228.00
529,17,Alice Mutton,6984.50
530,17,Alice Mutton,280.00
531,17,Alice Mutton,96.50
532,17,Alice Mutton,1335.00
533,17,Alice Mutton,720.00
534,17,Alice Mutton,1132.35
535,17,Alice Mutton,12.50
536,17,Alice Mutton,1442.50
537,17,Alice Mutton,1650.00
538,17,Alice Mutton,387.50
539,17,Alice Mutton,1913.85
540,17,Alice Mutton,2760.80
541,17,Alice Mutton,770.00
542,17,Alice Mutton,3687.00
543,17,Alice Mutton,850.00
544,17,Alice Mutton,1926.06
545,17,Alice Mutton,399.85
546,17,Alice Mutton,191.10
547,17,Alice Mutton,393.45
548,17,Alice Mutton,2499.25
549,17,Alice Mutton,2878.08
550,17,Alice Mutton,420.00
551,17,Alice Mutton,446.60
552,17,Alice Mutton,1585.00
553,17,Alice Mutton,1632.15
554,17,Alice Mutton,4035.80
555,17,Alice Mutton,3923.75
556,17,Alice Mutton,1255.80
557,17,Alice Mutton,2290.40
558,17,Alice Mutton,2775.00
559,17,Alice Mutton,572.10
560,17,Alice Mutton,18.40
561,17,Alice Mutton,1660.00
562,17,Alice Mutton,140.00
563,17,Alice Mutton,187.00
564,17,Alice Mutton,852.00
565,17,Alice Mutton,1852.00
566,17,Alice Mutton,648.00
567,17,Alice Mutton,2070.00
568,17,Alice Mutton,40.00
569,17,Alice Mutton,8891.00
570,17,Alice Mutton,11490.70
571,17,Alice Mutton,833.00
572,17,Alice Mutton,477.00
573,17,Alice Mutton,1140.00
574,17,Alice Mutton,678.00
575,17,Alice Mutton,237.90
576,17,Alice Mutton,3107.50
577,17,Alice Mutton,250.80
578,17,Alice Mutton,1030.76
579,17,Alice Mutton,730.00
580,17,Alice Mutton,843.00
581,17,Alice Mutton,932.00
582,17,Alice Mutton,1764.00
583,17,Alice Mutton,1974.00
584,17,Alice Mutton,2684.40
585,17,Alice Mutton,568.95
586,17,Alice Mutton,1007.70
587,17,Alice Mutton,1508.12
588,17,Alice Mutton,851.00
589,17,Alice Mutton,4705.50
590,17,Alice Mutton,1254.00
591,17,Alice Mutton,2584.50
592,17,Alice Mutton,919.50
593,17,Alice Mutton,264.00
594,17,Alice Mutton,4581.00
595,17,Alice Mutton,975.00
596,17,Alice Mutton,212.00
597,17,Alice Mutton,735.00
598,17,Alice Mutton,4059.00
599,17,Alice Mutton,1112.00
600,17,Alice Mutton,6164.90
601,17,Alice Mutton,931.50
602,17,Alice Mutton,1052.14
603,17,Alice Mutton,740.00
604,17,Alice Mutton,2740.00
605,17,Alice Mutton,2984.00
606,17,Alice Mutton,625.00
607,17,Alice Mutton,3490.00
608,17,Alice Mutton,2275.25
609,17,Alice Mutton,660.00
610,17,Alice Mutton,2630.95
611,17,Alice Mutton,649.00
612,17,Alice Mutton,1438.25
613,17,Alice Mutton,519.00
614,17,Alice Mutton,3523.40
615,17,Alice Mutton,581.00
616,17,Alice Mutton,519.00
617,17,Alice Mutton,282.00
618,17,Alice Mutton,17250.00
619,17,Alice Mutton,1461.60
620,17,Alice Mutton,98.40
621,17,Alice Mutton,2004.60
622,17,Alice Mutton,1630.00
623,17,Alice Mutton,160.00
624,17,Alice Mutton,2083.40
625,17,Alice Mutton,2166.80
626,17,Alice Mutton,336.80
627,17,Alice Mutton,310.00
628,17,Alice Mutton,729.50
629,17,Alice Mutton,917.00
630,17,Alice Mutton,2086.00
631,17,Alice Mutton,1620.00
632,17,Alice Mutton,611.30
633,17,Alice Mutton,1875.00
634,17,Alice Mutton,150.00
635,17,Alice Mutton,988.40
636,17,Alice Mutton,36.00
637,17,Alice Mutton,1450.60
638,17,Alice Mutton,1209.00
639,17,Alice Mutton,3127.50
640,17,Alice Mutton,70.00
641,17,Alice Mutton,605.00
642,17,Alice Mutton,11380.00
643,17,Alice Mutton,860.10
644,17,Alice Mutton,388.35
645,17,Alice Mutton,2200.00
646,17,Alice Mutton,5502.11
647,17,Alice Mutton,2898.00
648,17,Alice Mutton,6379.40
649,17,Alice Mutton,750.50
650,17,Alice Mutton,10835.24
651,17,Alice Mutton,30.00
652,17,Alice Mutton,144.00
653,17,Alice Mutton,45.00
654,17,Alice Mutton,934.50
655,17,Alice Mutton,1015.80
656,17,Alice Mutton,932.05
657,17,Alice Mutton,1924.25
658,17,Alice Mutton,360.00
659,17,Alice Mutton,427.50
660,17,Alice Mutton,108.50
661,17,Alice Mutton,698.00
662,17,Alice Mutton,670.00
663,17,Alice Mutton,452.90
664,17,Alice Mutton,858.00
665,17,Alice Mutton,8267.40
666,17,Alice Mutton,958.75
667,17,Alice Mutton,537.50
668,17,Alice Mutton,539.50
669,17,Alice Mutton,686.70
670,17,Alice Mutton,365.89
671,17,Alice Mutton,1930.00
672,17,Alice Mutton,1122.80
673,17,Alice Mutton,390.00
674,17,Alice Mutton,1936.00
675,17,Alice Mutton,742.50
676,17,Alice Mutton,936.00
677,17,Alice Mutton,2034.50
678,17,Alice Mutton,559.00
679,17,Alice Mutton,514.40
680,17,Alice Mutton,800.00
681,17,Alice Mutton,137.50
682,17,Alice Mutton,1174.75
683,17,Alice Mutton,2455.00
684,17,Alice Mutton,837.00
685,17,Alice Mutton,1925.50
686,17,Alice Mutton,920.60
687,17,Alice Mutton,500.00
688,17,Alice Mutton,700.00
689,17,Alice Mutton,570.00
690,17,Alice Mutton,644.80
691,17,Alice Mutton,3642.50
692,17,Alice Mutton,750.00
693,17,Alice Mutton,360.00
694,17,Alice Mutton,4769.00
695,17,Alice Mutton,560.00
696,17,Alice Mutton,711.00
697,17,Alice Mutton,1139.10
698,17,Alice Mutton,245.00
699,17,Alice Mutton,1407.50
700,17,Alice Mutton,220.00
701,17,Alice Mutton,2362.25
702,17,Alice Mutton,4422.00
703,17,Alice Mutton,110.00
704,17,Alice Mutton,482.90
705,17,Alice Mutton,491.20
706,17,Alice Mutton,4675.00
707,17,Alice Mutton,1902.10
708,17,Alice Mutton,93.00
709,17,Alice Mutton,677.00
710,17,Alice Mutton,1762.70
711,17,Alice Mutton,781.00
712,17,Alice Mutton,155.00
713,17,Alice Mutton,276.60
714,17,Alice Mutton,1122.00
715,17,Alice Mutton,3584.00
716,17,Alice Mutton,68.00
717,17,Alice Mutton,2052.50
718,17,Alice Mutton,848.00
719,17,Alice Mutton,1255.60
720,17,Alice Mutton,910.40
721,17,Alice Mutton,1408.00
722,17,Alice Mutton,108.00
723,17,Alice Mutton,280.00
724,17,Alice Mutton,1733.06
725,17,Alice Mutton,251.50
726,17,Alice Mutton,291.55
727,17,Alice Mutton,439.00
728,17,Alice Mutton,717.50
729,17,Alice Mutton,912.00
730,17,Alice Mutton,2233.00
731,17,Alice Mutton,1500.70
732,17,Alice Mutton,4813.50
733,17,Alice Mutton,310.00
734,17,Alice Mutton,15810.00
735,17,Alice Mutton,1014.00
736,17,Alice Mutton,796.50
737,17,Alice Mutton,1809.75
738,17,Alice Mutton,2248.20
739,17,Alice Mutton,2220.00
740,17,Alice Mutton,2772.00
741,17,Alice Mutton,3772.00
742,17,Alice Mutton,1353.60
743,17,Alice Mutton,4931.00
744,17,Alice Mutton,2870.00
745,17,Alice Mutton,69.60
746,17,Alice Mutton,6527.25
747,17,Alice Mutton,990.00
748,17,Alice Mutton,1196.00
749,17,Alice Mutton,560.00
750,17,Alice Mutton,1980.00
751,17,Alice Mutton,686.00
752,17,Alice Mutton,1261.00
753,17,Alice Mutton,1075.00
754,17,Alice Mutton,2769.00
755,17,Alice Mutton,1902.00
756,17,Alice Mutton,326.00
757,17,Alice Mutton,295.38
758,17,Alice Mutton,586.00
759,17,Alice Mutton,391.58
760,17,Alice Mutton,2633.90
761,17,Alice Mutton,4903.50
762,17,Alice Mutton,702.00
763,17,Alice Mutton,645.00
764,17,Alice Mutton,960.00
765,17,Alice Mutton,2974.00
766,17,Alice Mutton,361.00
767,17,Alice Mutton,270.20
768,17,Alice Mutton,622.35
769,17,Alice Mutton,491.50
770,17,Alice Mutton,6750.00
771,17,Alice Mutton,1575.00
772,17,Alice Mutton,76.00
773,17,Alice Mutton,744.00
774,17,Alice Mutton,6941.49
775,17,Alice Mutton,1402.00
776,17,Alice Mutton,1500.00
777,17,Alice Mutton,1966.81
778,17,Alice Mutton,300.00
779,17,Alice Mutton,1030.00
780,17,Alice Mutton,1170.30
781,17,Alice Mutton,2160.00
782,17,Alice Mutton,1286.80
783,17,Alice Mutton,16321.90
784,17,Alice Mutton,2393.50
785,17,Alice Mutton,8902.50
786,17,Alice Mutton,3592.00
787,17,Alice Mutton,554.40
788,17,Alice Mutton,1754.50
789,17,Alice Mutton,1692.00
790,17,Alice Mutton,60.00
791,17,Alice Mutton,751.00
792,17,Alice Mutton,3090.00
793,17,Alice Mutton,200.00
794,17,Alice Mutton,1887.00
795,17,Alice Mutton,405.75
796,17,Alice Mutton,210.00
797,17,Alice Mutton,591.60
798,17,Alice Mutton,1309.50
799,17,Alice Mutton,1564.00
800,17,Alice Mutton,1090.50
801,17,Alice Mutton,525.00
802,17,Alice Mutton,342.00
803,17,Alice Mutton,900.00
804,17,Alice Mutton,45.00
805,17,Alice Mutton,1665.00
806,17,Alice Mutton,3658.75
807,17,Alice Mutton,305.00
808,17,Alice Mutton,1727.50
809,17,Alice Mutton,3740.00
810,17,Alice Mutton,45.00
811,17,Alice Mutton,858.00
812,17,Alice Mutton,1838.00
813,17,Alice Mutton,266.00
814,17,Alice Mutton,510.00
815,17,Alice Mutton,508.00
816,17,Alice Mutton,1445.50
817,17,Alice Mutton,4722.30
818,17,Alice Mutton,252.56
819,17,Alice Mutton,928.75
820,17,Alice Mutton,86.85
821,17,Alice Mutton,2384.80
822,17,Alice Mutton,360.00
823,17,Alice Mutton,1873.50
824,17,Alice Mutton,510.00
825,17,Alice Mutton,5218.00
826,17,Alice Mutton,300.00
827,17,Alice Mutton,244.30
828,17,Alice Mutton,586.00
829,17,Alice Mutton,1057.00
830,17,Alice Mutton,1374.60
1,3,Aniseed Syrup,440.00
2,3,Aniseed Syrup,1863.40
3,3,Aniseed Syrup,1813.00
4,3,Aniseed Syrup,670.80
5,3,Aniseed Syrup,3730.00
6,3,Aniseed Syrup,1444.80
7,3,Aniseed Syrup,625.20
8,3,Aniseed Syrup,2490.50
9,3,Aniseed Syrup,517.80
10,3,Aniseed Syrup,1119.90
11,3,Aniseed Syrup,2018.60
12,3,Aniseed Syrup,100.80
13,3,Aniseed Syrup,1746.20
14,3,Aniseed Syrup,448.00
15,3,Aniseed Syrup,624.80
16,3,Aniseed Syrup,2464.80
